source,unit_id,unit_type,year,date,unit_label,title,authors,doi,pmid,pmcid,openalex_id,cited_by_count,referenced_works_count,oa_status,landing_page_url,candidate_pdf_urls,field_match,field_match_evidence
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-18,vol18_issue2,The correlation between cell and nucleus size is explained by an eukaryotic cell growth model,Yufei Wu; Adrian F. Pegoraro; David A. Weitz; Paul A. Janmey; Sean X. Sun,10.1371/journal.pcbi.1009400,35180215,,https://openalex.org/W4220917510,75,74,gold,https://doi.org/10.1371/journal.pcbi.1009400,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009400&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-22,vol18_issue2,Retinal optic flow during natural locomotion,Jonathan Matthis; Karl Muller; Kathryn Bonnen; Mary Hayhoe,10.1371/journal.pcbi.1009575,35192614,,https://openalex.org/W4212764197,98,101,gold,https://doi.org/10.1371/journal.pcbi.1009575,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009575&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-18,vol18_issue2,Quantitative modeling identifies critical cell mechanics driving bile duct lumen formation,Paul Van Liedekerke; Lila Gannoun; Axelle Loriot; Tim Johann; Frédéric P. Lemaigre; Dirk Drasdo,10.1371/journal.pcbi.1009653,35180209,,https://openalex.org/W4213083993,15,72,gold,https://doi.org/10.1371/journal.pcbi.1009653,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009653&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Hidden Markov Modeling with HMMTeacher,Camilo Fuentes-Beals; Alejandro Valdés-Jiménez; Gonzalo Riadi,10.1371/journal.pcbi.1009703,35143480,,https://openalex.org/W4211203252,2,25,gold,https://doi.org/10.1371/journal.pcbi.1009703,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009703&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-14,vol18_issue2,Elucidating multi-input processing 3-node gene regulatory network topologies capable of generating striped gene expression patterns,Juan Camilo Arboleda; Gloria Machado; Boris A. Rodríguez; Jayson Gutiérrez,10.1371/journal.pcbi.1009704,35157698,,https://openalex.org/W4220893505,2,59,gold,https://doi.org/10.1371/journal.pcbi.1009704,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009704&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-08,vol18_issue2,In silico prediction of HIV-1-host molecular interactions and their directionality,Haiting Chai; Quan Gu; Joseph Hughes; David L. Robertson,10.1371/journal.pcbi.1009720,35134057,,https://openalex.org/W4210919600,8,114,gold,https://doi.org/10.1371/journal.pcbi.1009720,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009720&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-23,vol18_issue2,Learning as filtering: Implications for spike-based plasticity,Jannes Jegminat; Simone Carlo Surace; Jean-Pascal Pfister,10.1371/journal.pcbi.1009721,35196324,,https://openalex.org/W3047688913,11,82,gold,https://doi.org/10.1371/journal.pcbi.1009721,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009721&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Predicted impact of the viral mutational landscape on the cytotoxic response against SARS-CoV-2,Anna Foix; Daniel López; Francisco Díez‐Fuertes; Michael J. McConnell; Antonio J. Martín-Galiano,10.1371/journal.pcbi.1009726,35143484,,https://openalex.org/W4226021996,14,46,gold,https://doi.org/10.1371/journal.pcbi.1009726,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009726&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-24,vol18_issue2,Evolutionary information helps understand distinctive features of the angiotensin II receptors AT1 and AT2 in amniota,Rym Ben Boubaker; Asma Tiss; Daniel Henrion; Hajer Guissouma; Marie Chabbert,10.1371/journal.pcbi.1009732,35202400,,https://openalex.org/W4213417941,2,81,gold,https://doi.org/10.1371/journal.pcbi.1009732,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009732&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-16,vol18_issue2,Individual risk perception and empirical social structures shape the dynamics of infectious disease outbreaks,Valeria d’Andrea; Riccardo Gallotti; Nicola Castaldo; Manlio De Domenico,10.1371/journal.pcbi.1009760,35171901,,https://openalex.org/W4212873865,25,67,gold,https://doi.org/10.1371/journal.pcbi.1009760,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009760&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-17,vol18_issue2,Blood and brain gene expression signatures of chronic intermittent ethanol consumption in mice,Laura B. Ferguson; Amanda J. Roberts; R. Dayne Mayfield; Robert O. Messing,10.1371/journal.pcbi.1009800,35176017,,https://openalex.org/W4212924202,17,134,gold,https://doi.org/10.1371/journal.pcbi.1009800,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009800&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-02,vol18_issue2,Global diversity and balancing selection of 23 leading Plasmodium falciparum candidate vaccine antigens,Myo Naung; Elijah Martin; Jacob E. Munro; Somya Mehra; Andrew J. Guy; Moses Laman; G. L. Abby Harrison; Livingstone Tavul; et al.,10.1371/journal.pcbi.1009801,35108259,,https://openalex.org/W4210564352,56,111,gold,https://doi.org/10.1371/journal.pcbi.1009801,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009801&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-11,vol18_issue2,A computationally tractable birth-death model that combines phylogenetic and epidemiological data,Alexander E. Zarebski; Louis du Plessis; Kris V. Parag; Oliver G. Pybus,10.1371/journal.pcbi.1009805,35148311,,https://openalex.org/W4220932317,15,50,gold,https://doi.org/10.1371/journal.pcbi.1009805,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009805&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-09,vol18_issue2,Known allosteric proteins have central roles in genetic disease,György Abrusán; David B. Ascher; Michael Inouye,10.1371/journal.pcbi.1009806,35139069,,https://openalex.org/W3182705924,11,87,gold,https://doi.org/10.1371/journal.pcbi.1009806,https://arxiv.org/pdf/2107.04318 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10138267/pdf/pcbi.1009806.pdf | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009806&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-23,vol18_issue2,Bayesian data assimilation for estimating instantaneous reproduction numbers during epidemics: Applications to COVID-19,Xian Yang; Shuo Wang; Yuting Xing; Ling Li; Richard Yi Da Xu; Karl Friston; Yike Guo,10.1371/journal.pcbi.1009807,35196320,,https://openalex.org/W4212894005,8,49,gold,https://doi.org/10.1371/journal.pcbi.1009807,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009807&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-24,vol18_issue2,Twelve quick tips for software design,Greg Wilson,10.1371/journal.pcbi.1009809,35202401,,https://openalex.org/W4213446064,3,32,gold,https://doi.org/10.1371/journal.pcbi.1009809,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009809&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-02,vol18_issue2,RNA length has a non-trivial effect in the stability of biomolecular condensates formed by RNA-binding proteins,Ignacio Sanchez‐Burgos; Jorge R. Espinosa; Jerelle A. Joseph; Rosana Collepardo‐Guevara,10.1371/journal.pcbi.1009810,35108264,,https://openalex.org/W4220929593,68,143,gold,https://doi.org/10.1371/journal.pcbi.1009810,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009810&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Slow nucleosome dynamics set the transcriptional speed limit and induce RNA polymerase II traffic jams and bursts,Robert Mines; Tomasz Lipniacki; Xiling Shen,10.1371/journal.pcbi.1009811,35143483,,https://openalex.org/W4210966978,14,77,gold,https://doi.org/10.1371/journal.pcbi.1009811,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009811&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-04,vol18_issue2,Classical mathematical models for prediction of response to chemotherapy and immunotherapy,Narmin Ghaffari Laleh; Chiara Maria Lavinia Loeffler; Julia Grajek; Kateřina Staňková; Alexander T. Pearson; Hannah Sophie Muti; Christian Trautwein; Heiko Enderling; et al.,10.1371/journal.pcbi.1009822,35120124,,https://openalex.org/W4221042119,98,60,gold,https://doi.org/10.1371/journal.pcbi.1009822,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009822&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-02,vol18_issue2,Flux balance analysis of the ammonia-oxidizing bacterium Nitrosomonas europaea ATCC19718 unravels specific metabolic activities while degrading toxic compounds,Gabriela Canto-Encalada; Diego Tec-Campos; Juan D. Tibocha‐Bonilla; Karsten Zengler; Alejandro Zepeda; Cristal Zúñiga,10.1371/journal.pcbi.1009828,35108266,,https://openalex.org/W4210780553,21,57,gold,https://doi.org/10.1371/journal.pcbi.1009828,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009828&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-08,vol18_issue2,Inference of trajectory presence by tree dimension and subset specificity by subtree cover,Lovemore Tenha; Mingzhou Song,10.1371/journal.pcbi.1009829,35134060,,https://openalex.org/W4210835388,1,23,gold,https://doi.org/10.1371/journal.pcbi.1009829,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009829&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-11,vol18_issue2,Bias-free estimation of information content in temporally sparse neuronal activity,Liron Sheintuch; Alon Rubin; Yaniv Ziv,10.1371/journal.pcbi.1009832,35148310,,https://openalex.org/W4211046789,15,64,gold,https://doi.org/10.1371/journal.pcbi.1009832,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009832&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-14,vol18_issue2,Evidence for the emergence of β-trefoils by ‘Peptide Budding’ from an IgG-like β-sandwich,Liam M. Longo; Rachel Kolodny; Shawn E. McGlynn,10.1371/journal.pcbi.1009833,35157697,,https://openalex.org/W4212960609,15,51,gold,https://doi.org/10.1371/journal.pcbi.1009833,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009833&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-14,vol18_issue2,gmxapi: A GROMACS-native Python interface for molecular dynamics with ensemble and plugin support,M. Eric Irrgang; Caroline Davis; Peter M. Kasson,10.1371/journal.pcbi.1009835,35157693,,https://openalex.org/W4221099088,22,30,gold,https://doi.org/10.1371/journal.pcbi.1009835,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009835&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Homeostatic control of synaptic rewiring in recurrent networks induces the formation of stable memory engrams,Júlia V. Gallinaro; Nebojša Gašparović; Stefan Rotter,10.1371/journal.pcbi.1009836,35143489,,https://openalex.org/W4226264440,34,69,gold,https://doi.org/10.1371/journal.pcbi.1009836,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009836&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-04,vol18_issue2,Modelling brain representations of abstract concepts,Daniel Kaiser; Arthur M. Jacobs; Radoslaw Martin Cichy,10.1371/journal.pcbi.1009837,35120139,,https://openalex.org/W4210815054,13,78,gold,https://doi.org/10.1371/journal.pcbi.1009837,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009837&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-07,vol18_issue2,Evaluating supervised and unsupervised background noise correction in human gut microbiome data,Leah Briscoe; Brunilda Balliu; Sriram Sankararaman; Eran Halperin; Nandita R. Garud,10.1371/journal.pcbi.1009838,35130266,,https://openalex.org/W4210457512,11,104,gold,https://doi.org/10.1371/journal.pcbi.1009838,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009838&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-11,vol18_issue2,A mechanistic modeling framework reveals the key principles underlying tumor metabolism,Shubham Tripathi; Jun Hyoung Park; Shivanand Pudakalakatti; Pratip K. Bhattacharya; Benny Abraham Kaipparettu; Herbert Levine,10.1371/journal.pcbi.1009841,35148308,,https://openalex.org/W4226017581,11,89,gold,https://doi.org/10.1371/journal.pcbi.1009841,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009841&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-09,vol18_issue2,Evaluating spatially adaptive guidelines for the treatment of gonorrhea to reduce the incidence of gonococcal infection and increase the effective lifespan of antibiotics,Reza Yaesoubi; Ted Cohen; Katherine Hsu; Thomas L. Gift; Sancta B. St. Cyr; Joshua A. Salomon; Yonatan H. Grad,10.1371/journal.pcbi.1009842,35139073,,https://openalex.org/W4210864087,6,24,gold,https://doi.org/10.1371/journal.pcbi.1009842,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009842&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-01,vol18_issue2,Elementary vectors and autocatalytic sets for resource allocation in next-generation models of cellular growth,Stefan C. Müller; Diana Széliová; Jürgen Zanghellini,10.1371/journal.pcbi.1009843,35104290,,https://openalex.org/W4210529871,8,61,gold,https://doi.org/10.1371/journal.pcbi.1009843,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009843&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-04,vol18_issue2,Estimating the glutamate transporter surface density in distinct sub-cellular compartments of mouse hippocampal astrocytes,Anca Rǎdulescu; Gabrielle C. Todd; Cassandra Williams; Benjamin Bennink; Alex A. Lemus; Haley E. Chesbro; Justin R. Bourgeois; Ashley M. Kopec; et al.,10.1371/journal.pcbi.1009845,35120128,,https://openalex.org/W4220999557,21,120,gold,https://doi.org/10.1371/journal.pcbi.1009845,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009845&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-17,vol18_issue2,Regulatory network-based imputation of dropouts in single-cell RNA sequencing data,Ana Carolina Leote; Xiaohui Wu; Andreas Beyer,10.1371/journal.pcbi.1009849,35176023,,https://openalex.org/W4220690989,19,39,gold,https://doi.org/10.1371/journal.pcbi.1009849,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009849&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Machine learning modeling of family wide enzyme-substrate specificity screens,Samuel Goldman; Ria Das; Kevin Yang; Connor W. Coley,10.1371/journal.pcbi.1009853,35143485,,https://openalex.org/W3198646379,115,65,gold,https://doi.org/10.1371/journal.pcbi.1009853,https://arxiv.org/pdf/2109.03900 | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009853&type=printable,yes,source_specific
